"CNPJ ENTIDADE";"NOME ENTIDADE";"NÚMERO CONVÊNIO";"ÓRGÃO CONCEDENTE";"MOTIVO DO IMPEDIMENTO"
"37113842000160";"GRUPO DE TRABALHO AMAZONICO GTA";"524400";"Ministério da Cultura - Unidades com vínculo direto";"UTILIZOU OS RECURSOS EM DESACORDO C/PROG TRAB"
"37113842000160";"GRUPO DE TRABALHO AMAZONICO GTA";"537222";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"NAO APRESENTOU O RELATORIO FISICO-FINANCEIRO"
"37113842000160";"GRUPO DE TRABALHO AMAZONICO GTA";"514181";"Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"37113842000160";"GRUPO DE TRABALHO AMAZONICO GTA";"537243";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"37113842000160";"GRUPO DE TRABALHO AMAZONICO GTA";"542977";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"37113842000160";"GRUPO DE TRABALHO AMAZONICO GTA";"524402";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"73472706000120";"PROJETO VIVA VIDA";"705382";"Ministério das Cidades - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07138118000120";"ABC ACADEMIA BRASILEIRA DE CORDEL";"524515";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"04453775000173";"FEDERACAO DOS TRABALHADORES RURAIS AGRICULTORES E AGRICULTORAS FAMILIARES DO ESTADO DO AMAZONAS";"415738";"Ministério do Meio Ambiente e Mudança do Clima - Unidades com vínculo direto";"DESVIOU A FINALIDADE DO OBJETO"
"82818261000188";"SINDICATO DOS TRABALHADORES NA AGRICULTURA FAMILIAR DE DIONISIO CERQUEIRA";"731959";"Ministério da Pesca e Aquicultura - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"04903329000113";"AGENCIA DE ESTUDOS E RESTAURO DO PATRIMONIO DOS MUNICIPIOS QUE COMPOEM A REGIAO METROPOLITANA DO RECIFE - AERPA";"748319";"Ministério da Justiça e Segurança Pública - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"06219838000157";"ASSOCIACAO AMAZONICA DE DIFUSAO CULTURAL, SOCIAL E AMBIENTAL";"554806";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"06219838000157";"ASSOCIACAO AMAZONICA DE DIFUSAO CULTURAL, SOCIAL E AMBIENTAL";"556297";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"03090638000159";"UNIAO DAS ASSOC.TRAB.E PRODUTORES RURAIS DO MUNI.STA. MARIA DAS BARREIRAS";"530213";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"03468333000138";"ORGANIZACAO DAS ASSOCIACOES DA RESERVA EXTRATIVISTA TAPAJOS ARAPIUNS";"514713";"Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto";"UTILIZOU OS RECURSOS EM DESACORDO C/PROG TRAB"
"13258637000124";"ASSOCIACAO BENEFICENCIA AMPARO DE MARIA";"433241";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04876961000115";"ASSOCIACAO ESTACAO DA CULTURA";"517449";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"22256598000117";"ALFALIT BRASIL";"579296";"Ministério da Educação - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02488453000134";"MOVIMENTO HIP HOP ORGANIZADO DO BRASIL (MH2O DO BRASIL)";"517355";"Ministério do Trabalho e Emprego - Unidades com vínculo direto";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"14168785000110";"ASSOCIACAO STA ISABEL DAS SRAS DE CARIDADE DE ILHEUS";"443040";"Ministério da Saúde - Unidades com vínculo direto";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"72066509000148";"ASSOCIACAO DE AMIGOS DA FUNARTE";"406437";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"72066509000148";"ASSOCIACAO DE AMIGOS DA FUNARTE";"379945";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"05334943000174";"GTS-GESTAO DE TECNOLOGIA SOCIAL";"487290";"Ministério da Ciência, Tecnologia e Inovação - Unidades com vínculo direto";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"05320172000166";"FUNDACAO PRO-CEFET/RJ";"577348";"Ministério da Educação - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"06220343000148";"INSTITUTO BDONI";"723001";"Ministério do Trabalho e Emprego - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"04857871000187";"FRATERNIDADE ESPIRITA O BOM SAMARITANO";"574412";"Ministério do Trabalho e Emprego - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"04857871000187";"FRATERNIDADE ESPIRITA O BOM SAMARITANO";"531848";"Ministério do Trabalho e Emprego - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"07194162000157";"ASSOCIACAO DE COMERCIALIZACAO SOLIDARIA XIQUE-XIQUE";"714890";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"04639799000111";"CENTRO NACIONAL DE CIDADANIA NEGRA - CENEG";"472703";"Ministério da Cultura - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04639799000111";"CENTRO NACIONAL DE CIDADANIA NEGRA - CENEG";"490736";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"04639799000111";"CENTRO NACIONAL DE CIDADANIA NEGRA - CENEG";"463284";"Ministério do Esporte - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04639799000111";"CENTRO NACIONAL DE CIDADANIA NEGRA - CENEG";"472698";"Ministério da Cultura - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"04639799000111";"CENTRO NACIONAL DE CIDADANIA NEGRA - CENEG";"420874";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"04639799000111";"CENTRO NACIONAL DE CIDADANIA NEGRA - CENEG";"472706";"Ministério da Cultura - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04947936000185";"ASSOCIACAO BRASILEIRA DA MUSICA INDEPENDENTE";"577435";"Ministério da Cultura - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"04947936000185";"ASSOCIACAO BRASILEIRA DA MUSICA INDEPENDENTE";"548758";"Ministério da Cultura - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"03067192000141";"FORUM NACIONAL DE SECRETARIOS DE ESTADO DE AGRICULTURA";"479910";"Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"03067192000141";"FORUM NACIONAL DE SECRETARIOS DE ESTADO DE AGRICULTURA";"499477";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"03067192000141";"FORUM NACIONAL DE SECRETARIOS DE ESTADO DE AGRICULTURA";"519265";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"03067192000141";"FORUM NACIONAL DE SECRETARIOS DE ESTADO DE AGRICULTURA";"403653";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"03067192000141";"FORUM NACIONAL DE SECRETARIOS DE ESTADO DE AGRICULTURA";"509387";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"69270486000184";"INSTITUTO PAULO FREIRE";"575569";"Ministério do Trabalho e Emprego - Unidades com vínculo direto";"NAO CUMPRIU COM OS RECURSOS DA CONTRAPARTIDA"
"69270486000184";"INSTITUTO PAULO FREIRE";"575559";"Ministério do Trabalho e Emprego - Unidades com vínculo direto";"NAO CUMPRIU COM OS RECURSOS DA CONTRAPARTIDA"
"69270486000184";"INSTITUTO PAULO FREIRE";"510249";"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome - Unidades com vín";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"91991109000193";"UNIAO DAS ASSOCIACOES COMUNITARIAS DO INT DE CANGUCU";"586541";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"91991109000193";"UNIAO DAS ASSOCIACOES COMUNITARIAS DO INT DE CANGUCU";"524476";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"91991109000193";"UNIAO DAS ASSOCIACOES COMUNITARIAS DO INT DE CANGUCU";"617699";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"00718254000140";"ASSOCIACAO BRASILIENSE DE DEFICIENTES VISUAIS";"423679";"Ministério da Educação - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"00718254000140";"ASSOCIACAO BRASILIENSE DE DEFICIENTES VISUAIS";"402339";"Ministério da Educação - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"08033219000107";"FEDERACAO CARNAVALESCA DE PERNAMBUCO";"742138";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"08033219000107";"FEDERACAO CARNAVALESCA DE PERNAMBUCO";"742224";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"08033219000107";"FEDERACAO CARNAVALESCA DE PERNAMBUCO";"743532";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"08033219000107";"FEDERACAO CARNAVALESCA DE PERNAMBUCO";"743550";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"02321250000159";"CENTRO DE DESENVOLVIMENTO CULTURAL E EDUCACIONAL";"431970";"Ministério da Cultura - Unidades com vínculo direto";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"55357057000134";"ASSOCIACAO DA AGRICULTURA FAMILIAR E AGROECOLOGICA DE AMERICANA";"605650";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"05056909000185";"INSTITUTO DE DESENVOLVIMENTO DA REGIAO DO SISAL - IDR SISAL";"752207";"Ministério do Trabalho e Emprego - Unidades com vínculo direto";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"48756936000173";"COMISSAO JUSTICA E PAZ DE SAO PAULO";"647985";"Ministério dos Direitos Humanos e Cidadania - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"03285683000169";"ASSOCIACAO DE FUNCIONARIOS, ALUNOS E PROFISSIONAIS DE SAUDE DA ESCOLA TECNICA DE SAUDE DO MUNICIPIO DE BLUMENAU-SC";"511942";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"03812139000128";"ASSOCIACAO DOS AGRICULTORES E AGRICULTORAS FAMILIARES DO ASSENTAMENTO CORRENTE-AAAFAC";"534692";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04394912000146";"ASSOCIACAO DE ARTES E CULTURA ARTERIAL DE JI-PARANA RONDONIA - AACA/RO";"622922";"Ministério da Cultura - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"04699665000196";"NUCLEO DE RESGATE E PRESERVACAO DA CULTURA AFRO-BRASILEIRA -OMI-DUDU ARTES";"577590";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"05158377000197";"CAMARA COMUNITARIA DOS BAIRROS DE SAUDE, SANTO CRISTO PRACA MAUA, ZONA PORTUARIA, LAPA, SANTA TERESA E CENTRO";"597806";"Ministério do Turismo - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"05876425000182";"ASSOC. MULHERES INTER-RACIAIS GUERREIRAS DO ALTO SOLIM.-AMIGAS";"558165";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"05230516000146";"INSTITUTO PARA O DESENVOLVIMENTO SUSTENTAVEL DE MAUES - IDS - MAUES";"514020";"Ministério do Turismo - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"07879881000101";"ASSOCIACAO REGIONAL DE COOPERACAO AGRICOLA DA REFORMA AGRARIA - ARCAR.";"593975";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"02429574000105";"HOLOS - COOPERATIVA DE PROFISSIONAIS EM DESENVOLVIMENTO HUMANO E SERVICOS TECNICOS LTDA";"526079";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"06968130000107";"COORDENACAO DAS ASSOCIACOES DAS COMUNIDADES REMANESCENTES DE QUILOMBOS DO PARA";"777064";"Ministério da Igualdade Racial - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"08116783000185";"ASSOCIACAO PARA O DESENVOLVIMENTO IMOBILIARIO E TURISTICO DO BRASIL";"732282";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"30108187000102";"ASSOCIACAO FILANTROPICA EDUCACIONAL SANTA BERNADETE";"112600";"Ministério da Saúde - Unidades com vínculo direto";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"04764289000176";"UNIDADE AGUA ESPRAIADA";"576259";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"69100550000189";"INSTITUICAO FILANTROPICA E EDUC. PARABOLA";"520879";"Ministério da Saúde - Unidades com vínculo direto";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"69100550000189";"INSTITUICAO FILANTROPICA E EDUC. PARABOLA";"507761";"Ministério da Saúde - Unidades com vínculo direto";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"69100550000189";"INSTITUICAO FILANTROPICA E EDUC. PARABOLA";"507760";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"06116322000187";"ASSOCIACAO BENEFICENTE GALVAO BUENO";"700945";"Ministério da Cultura - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"10400661000168";"CENTRO DE CULTURA PROF LUIZ FREIRE";"638540";"Ministério dos Direitos Humanos e Cidadania - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"02416443000193";"ASSOCIACAO RURAL DE NOVA AURORA - PARANA";"571459";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"48209233000125";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE GARCA";"834975";"Ministério da Saúde - Unidades com vínculo direto";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"48209233000125";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE GARCA";"832712";"Ministério da Saúde - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"48209233000125";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE GARCA";"838497";"Ministério da Saúde - Unidades com vínculo direto";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"08626395000144";"ASSOCIACAO CREDITO DO BRASIL CDB";"652368";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"08626395000144";"ASSOCIACAO CREDITO DO BRASIL CDB";"724139";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"01158768000150";"ASSOCIACAO CULTURAL E RELIGIOSA ALCANTARENSE";"591100";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"01158768000150";"ASSOCIACAO CULTURAL E RELIGIOSA ALCANTARENSE";"523991";"Ministério do Turismo - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"05781582000104";"ASTRAPA - ASSOCIACAO DAS TRAVESTIS DA PARAIBA";"633924";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"06154607000102";"INSTITUTO SOCIO-CULTURAL N N BRASIL";"725520";"Ministério da Cultura - Unidades com vínculo direto";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"47844287000108";"IRMANDADE DA SANTA CASA DE MIS. DE FERNANDOPOLIS";"773699";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"47844287000108";"IRMANDADE DA SANTA CASA DE MIS. DE FERNANDOPOLIS";"834969";"Ministério da Saúde - Unidades com vínculo direto";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"47844287000108";"IRMANDADE DA SANTA CASA DE MIS. DE FERNANDOPOLIS";"833186";"Ministério da Saúde - Unidades com vínculo direto";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"47844287000108";"IRMANDADE DA SANTA CASA DE MIS. DE FERNANDOPOLIS";"751073";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02112875000100";"FANCINE - CENTRO DE CULTURA E DIFUSAO AUDIOVISUAL";"622999";"Ministério da Cultura - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"01883949000140";"INSTITUTO DE PESQUISA E ACAO MODULAR-IPAM";"732159";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"01883949000140";"INSTITUTO DE PESQUISA E ACAO MODULAR-IPAM";"740804";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"01883949000140";"INSTITUTO DE PESQUISA E ACAO MODULAR-IPAM";"703944";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"01883949000140";"INSTITUTO DE PESQUISA E ACAO MODULAR-IPAM";"704496";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"01883949000140";"INSTITUTO DE PESQUISA E ACAO MODULAR-IPAM";"749924";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"01883949000140";"INSTITUTO DE PESQUISA E ACAO MODULAR-IPAM";"732312";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"01883949000140";"INSTITUTO DE PESQUISA E ACAO MODULAR-IPAM";"704873";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"58978735000174";"INST DE ORIENTACAO COMUNIT E ASSISTENCIA RURAL INOCAR";"565540";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"06116787000138";"INSTITUTO DE DESENVOLVIMENTO SUSTENTAVEL DA AMAZONIA";"510771";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04623490000133";"INSTITUTO DE COOPERACAO PRO-VIDA";"465810";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04623490000133";"INSTITUTO DE COOPERACAO PRO-VIDA";"473807";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04623490000133";"INSTITUTO DE COOPERACAO PRO-VIDA";"473801";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04623490000133";"INSTITUTO DE COOPERACAO PRO-VIDA";"448206";"Ministério da Saúde - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"14352991000186";"CONSELHO NACIONAL DAS POPULACOES EXTRATIVISTAS";"511051";"Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"14352991000186";"CONSELHO NACIONAL DAS POPULACOES EXTRATIVISTAS";"705148";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"05780373000146";"EDUCAR.COM";"579333";"Ministério da Educação - Unidades com vínculo direto";"INSCRICAO POR DECISAO DO T.C.U."
"20597605000119";"UNIAO DOS MICROS E PEQUENOS PRODUTORES RURAIS DE ARINOS";"527362";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"17034323000107";"SINDICATO RURAL DE BAMBUI";"739371";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"02488347000150";"ASSOCIACAO ESTADUAL DE COOPERACAO AGRICOLA DO ESTADO DO RN";"521500";"Ministério do Meio Ambiente e Mudança do Clima - Unidades com vínculo direto";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"93005494000188";"INSTITUTO PORTO ALEGRE DA IGREJA METODISTA - EM RECUPERACAO JUDICIAL";"797459";"Ministério da Saúde - Unidades com vínculo direto";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"93005494000188";"INSTITUTO PORTO ALEGRE DA IGREJA METODISTA - EM RECUPERACAO JUDICIAL";"784542";"Ministério da Educação - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"04092416000138";"100 DIMENSAO COOPERATIVA DE COLETA SELETIVA E RECICLAGEM DE RESIDUOS SOLIDOSCOM FORMACAO E EDUCACAO AMBIENTAL";"566116";"Ministério do Esporte - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04092416000138";"100 DIMENSAO COOPERATIVA DE COLETA SELETIVA E RECICLAGEM DE RESIDUOS SOLIDOSCOM FORMACAO E EDUCACAO AMBIENTAL";"530188";"Ministério da Cultura - Unidades com vínculo direto";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
